Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
3ef49272f2ff7bef67c8b53bcfba9c3a2ecfa9c7,"Copy cookie policy when copying a CookieJar

Without it, the cookie policy would get lost while making a request.
That would be invisible to the user if the default cookie policy wasn't
changed, of course.",d1aeb7ea8cec833e61ea390a6c19ef8b7ac3e4e7,False,requests/cookies.py
8031ec76b88b8039b46a6c5782677746442a9121,"Do not alter status_codes docstring if it is None

With PYTHONOPTIMIZE=2, the current code breaks with TypeError.",991e8b76b7a9d21f698b24fa0058d3d5968721bc,False,requests/status_codes.py
cd97ce90ba04156a4aae2fd05aa22c790bec1a5c,"Merge pull request #4685 from Stevoisiak/patch-2

Note that session() should not be used","883caaf145fbe93bd0d208a6b864de9146087312, 1c13c5e6f35cf05c4de758714bc99919e9bbbb43",True,
3e4efeeb897c761d0dff2b31be10c32a7eecfc5b,"Change ""StackOverflow"" to ""Stack Overflow""

Add a missing space when referring to ""Stack Overflow"".",cd97ce90ba04156a4aae2fd05aa22c790bec1a5c,False,".github/ISSUE_TEMPLATE/Custom.md, docs/community/support.rst"
d79187143ffa8e05a6cfb518b949954e1208bdfe,"Merge pull request #4708 from Stevoisiak/stack-overflow-typo

Change ""StackOverflow"" to ""Stack Overflow""","cd97ce90ba04156a4aae2fd05aa22c790bec1a5c, 3e4efeeb897c761d0dff2b31be10c32a7eecfc5b",True,
ef88b9faa6d73bc83a07ddebc424c551d2ee671c,"Merge pull request #4713 from Stevoisiak/fix-docstring-param

Misspelled 'proxy' parameter in docstring","9fc639d0306a8068057c9f5bcd34adf5f20fb083, 5d9063828150c349dcafffefbd952b194817ba05",True,
b1a360c2f1aca569476093348a9ee70eaab90da9,Fix an invalid escape sequence,ef88b9faa6d73bc83a07ddebc424c551d2ee671c,False,requests/status_codes.py
4499401a55dedea27831fd9b3c6249b9679f3a2d,"Merge pull request #4728 from yan12125/patch-1

Fix an invalid escape sequence","ef88b9faa6d73bc83a07ddebc424c551d2ee671c, b1a360c2f1aca569476093348a9ee70eaab90da9",True,
6686ac173011a302c26c4aedbd992f96d6e58357,"Add official Python 3.7 support (#4717)

* Add official Python 3.7 support

Python 3.7 was just released [1]. This is a small change to
enable support in requests.

Signed-off-by: Eric Brown <browne@vmware.com>",8e43d34d1fe5dd44bec92a9d78a37149a4a29207,False,".travis.yml, appveyor.yml, setup.py"
907c927d60f4ba3f09cf3574a5ae90ab76aa1717,"make content-type's charset information case-insensitive

see issue https://github.com/requests/requests/issues/4748 for more information",6686ac173011a302c26c4aedbd992f96d6e58357,False,"requests/utils.py, tests/test_utils.py"
285ab5b06be3d0573eec0269b0d5fae3ae68087d,"Merge pull request #4755 from dohvis/patch-1

Add return type on cookies.py","e4d214dd763caf9a59dba0b382106cbf9938aa51, 72d96a67ef5db73dcc419a7a24d0ed0be26931fe",True,
8023a01dba6f7d6c2ae0336c59a368929ef26ac3,Fix assumed hostname when using a 'file' URI scheme adapter,dffd5d435e2d51958af1ccc9fd5e0f8f9df2fdfe,False,"requests/utils.py, tests/test_utils.py"
9cfd292da33f3b8324ce2c20e01db0e2f8b9210b,"Merge pull request #4723 from kalefranz/fix-no_proxy-file-url

Fix assumed hostname when using a 'file' URI scheme adapter","dffd5d435e2d51958af1ccc9fd5e0f8f9df2fdfe, 8023a01dba6f7d6c2ae0336c59a368929ef26ac3",True,
08b6a78883cccdabd1a51b9e40fdb96e8712e5c3,Correct fixed footer width,2297d3340375bca1c2c3bd015e5b8ee96bbfbecc,False,docs/_static/custom.css
6e8c27e5a8ac3d30f3897e2653f36a218d27472d,"Merge pull request #4780 from sayzlim/master

Correct fixed footer width","79e28b7f03510804d824d2dc76ba4a273bc7ddce, 16f0280c31054a9a87920b25b593f74a910bede9",True,
0fc171091d1526b3961800c9f37f6667ee4705b5,"Fix CSS error

Human error, I shouldn’t have moved the CTA.",f18f12bcbc6107cc229bc9554af846efb25ddf5e,False,"docs/_static/custom.css, docs/_templates/hacks.html"
8472dbd13408e35611a38d58f32eb531ce0ffe1e,"Merge pull request #4782 from sayzlim/master

Fix CSS error","15029e3b1668449d01a99f2e10a67f4dec1b650b, 0fc171091d1526b3961800c9f37f6667ee4705b5",True,
d1fab0b60ce040b9789d5854719a631aa7fe9802,Fix a typo in a test docstring,8472dbd13408e35611a38d58f32eb531ce0ffe1e,False,tests/test_lowlevel.py
dd754d13de250a6af8a68a6a83a8b4419fd429c6,"Merge pull request #4785 from alexwlchan/encounterd-of-the-third-kind

Fix a typo in a test docstring","8472dbd13408e35611a38d58f32eb531ce0ffe1e, d1fab0b60ce040b9789d5854719a631aa7fe9802",True,
3331e2aecdbf575dd60abef4df79c52d78610a83,"Strip Authorization header whenever root URL changes

Previously the header was stripped only if the hostname changed, but in
an https -> http redirect that can leak the credentials on the wire
(#4716). Based on with RFC 7235 section 2.2, the header is now stripped
if the ""canonical root URL"" (scheme+authority) has changed, by checking
scheme, hostname and port.",dd754d13de250a6af8a68a6a83a8b4419fd429c6,False,"requests/sessions.py, tests/test_requests.py"
857e9b7ac20c3accf4cc328f594aecb8b6a644a6,"Rework authorization stripping logic as discussed

The exception for http->https upgrade now requires the standard HTTP(S)
ports to be used, either implicitly (no port specified) or explicitly.",3331e2aecdbf575dd60abef4df79c52d78610a83,False,"requests/sessions.py, tests/test_requests.py"
c45d7c49ea75133e52ab22a8e9e13173938e36ff,"Merge pull request #4718 from bmerry/fix-4716

Strip Authorization header whenever root URL changes","dd754d13de250a6af8a68a6a83a8b4419fd429c6, 857e9b7ac20c3accf4cc328f594aecb8b6a644a6",True,
5ef429efe38b2a65946c9fd4cedcd69cfbc05553,Fix broken essay link,c45d7c49ea75133e52ab22a8e9e13173938e36ff,False,docs/dev/contributing.rst
c292cabd1f51f0d90f81135a4f7a1a824ead382f,"Merge pull request #4787 from vinayak-mehta/patch-1

Fix broken essay link","c45d7c49ea75133e52ab22a8e9e13173938e36ff, 5ef429efe38b2a65946c9fd4cedcd69cfbc05553",True,
b9dfc95cf236471f1b620d5152a800753d764315,"Tuple test_requirements was too long, PEP8

Broken a long line into multiple lines inside tuple parenthesis.",c292cabd1f51f0d90f81135a4f7a1a824ead382f,False,setup.py
52473da631060ff786cc5dc20d9f35297c5ca16c,"Merge pull request #4791 from juozasget/patch-1

Tuple test_requirements was too long, PEP8","c292cabd1f51f0d90f81135a4f7a1a824ead382f, b9dfc95cf236471f1b620d5152a800753d764315",True,
b3c8bb7bef748fb42e636f8759d6cec3e8ae7bf6,"Update README.md to fix typo

I noticed ""Rquests"" was used at the top of the readme instead of ""Requests"". If that was intentional then ignore this change.",d26f6314ab07eb8ea42ffb0a96e28deebf61ed18,False,README.md
207e83f6b63250c2251f9654f31507ea5cc7edc6,"Merge pull request #4802 from schafezp/patch-1

Update README.md to fix typo","d26f6314ab07eb8ea42ffb0a96e28deebf61ed18, b3c8bb7bef748fb42e636f8759d6cec3e8ae7bf6",True,
bbdbcc8f0553f112ff68b0950b4128bd8af000fc,wrap url parsing exceptions from urllib3's PoolManager,ff0c325014f817095de35013d385e137b111d6e8,False,"HISTORY.md, requests/adapters.py, tests/test_requests.py"
a6cd380c640087218695bc7c62311a4843777e43,"Merge pull request #4765 from requests/encapsulate_urllib3_exc

wrap url parsing exceptions from urllib3's PoolManager","ff0c325014f817095de35013d385e137b111d6e8, bbdbcc8f0553f112ff68b0950b4128bd8af000fc",True,
2c6a8426aebd853966747f2c851f551c583cb21a,"Merge pull request #4827 from webmaven/patch-1

CVE URLs update: www sub-subdomain no longer valid","a6cd380c640087218695bc7c62311a4843777e43, 30be889651e7034eaa56edaf5794d68ffbfde9ed",True,
a1f4e62aa4724bffbc3e35b960afc26302442af1,fix broken HISTORY.md reference,75bdc998e2d430a35d869b2abf1779bd0d34890e,False,docs/community/updates.rst
7c812e919b3cd3267c2159be96ad63fff3dd1260,"Merge pull request #4839 from rabdill/patch-1

Reverting redirect examples back to intended URLs","d2962f1d55a211a4606d8387b6333de7a21e630d, 5fdc25b029b582464e90c0374ce3b3297a3ccd60",True,
ccbffe5a533182e721be2e04bb201039e73bbdae,Incorrect ValueError Message,3a831be413f956195a7fa6933ddb42f30dd6e4bb,False,requests/utils.py
c501ec986daa4961cd9dee370b5d45ff2e524b37,"Merge pull request #4853 from mainanick/master

Incorrect ValueError Message on ~requests.utils.from_key_val_list comments","eaab47f033cae3bd443abb6707dfc30ae3482c36, 045b706b378df07fabe24562972eabde2424e19b",True,
36412c5ae73730324430fef41455ff2bdd944287,Merge branch 'master' into patch-1,"a7aa86a933523a31e426d2e2aab01247c65ea87e, 6cfbe1aedd56f8c2f9ff8b968efe65b22669795b",True,
bedd9284c9646e50c10b3defdf519d4ba479e2c7,"Merge pull request #4861 from altendky/patch-1

Set iter_lines() decode_unicode default to False","6cfbe1aedd56f8c2f9ff8b968efe65b22669795b, 36412c5ae73730324430fef41455ff2bdd944287",True,
398d1105b4c25740687baf0c5635b9c8ce00f632,fix coverage,7d4fc04a6fe64a524c2db9b177ed4758c01bd3fd,False,.vscode/settings.json
ce52825d125f7b58a426b0c88c619af21b71ed0d,fix coverage,398d1105b4c25740687baf0c5635b9c8ce00f632,False,_azure-pipelines/template.yml
9533df1f0b4b87aed20bca300dfdc9f5138fe80a,"Merge pull request #4870 from requests/kennethreitz-patch-1

Delete appveyor.yml","ce52825d125f7b58a426b0c88c619af21b71ed0d, c15d2b694948fba9430fa220c5ef0113032291aa",True,
57d7284c1a245cf9fbcecb594f50471d86e879f7,"Merge pull request #4874 from kaylangan/patch-1

Add build badge for Azure Pipelines","bc3eddc6eda5ec1937a9103a475a73ed6557cb9b, fc9dfac2b9d1861734fabd0eb2da7b9bd14fa736",True,
0dd4752598719c4466e46c58e9de862bdb925934,"revert azure pipeline changes

Reverting commits:
fc9dfac
bc3eddc
d911f27
3da2f10
ce52825
398d110
c15d2b6
086655e",57d7284c1a245cf9fbcecb594f50471d86e879f7,False,".travis.yml, README.md, _appveyor/install.ps1, _azure-pipelines/template-linux.yml, _azure-pipelines/template-windows.yml, _azure-pipelines/template.yml, appveyor.yml, azure-pipelines.yml"
c35f34263ae9162b91b7a57ca64594e9a296b617,"Merge pull request #4898 from requests/revert_azure

revert azure pipeline changes","57d7284c1a245cf9fbcecb594f50471d86e879f7, 0dd4752598719c4466e46c58e9de862bdb925934",True,
c4d76800e8917c3fda10cb1f2dee22c8219de3e6,"get(), request(): fix documentation of 'params'

'params' is sent to the query string, not the body.",c452e3b92d65cb9b5377606488888da0da5db3ad,False,requests/api.py
5c1f72e80a7d7ac129631ea5b0c34c7876bc6ed7,"Merge pull request #4910 from moy/master

get(), request(): fix documentation of 'params'","c452e3b92d65cb9b5377606488888da0da5db3ad, c4d76800e8917c3fda10cb1f2dee22c8219de3e6",True,
2aab9a9a39fdfdfbd37cc8494259cb0ebb36a5e9,"Remove internal use of unnecessary compat shim for OrderedDict

The shim is the same on both Python 2 & 3. It is always
collections.OrderedDict. Avoid the indirection and import from Python
stdlib instead.

Keep requests.compat.OrderedDict for backwards compatibility. Some
packages import this.",5c1f72e80a7d7ac129631ea5b0c34c7876bc6ed7,False,"requests/compat.py, requests/sessions.py, requests/structures.py, requests/utils.py, tests/test_requests.py"
6dd410ff17951462e6323c93a310772bb651d57d,Fix typo,5c1f72e80a7d7ac129631ea5b0c34c7876bc6ed7,False,docs/community/sponsors.rst
f37daf25006a4b475b1bea90fecdd035146dbc3b,"Merge pull request #4936 from ofek/patch-2

Fix typo","5c1f72e80a7d7ac129631ea5b0c34c7876bc6ed7, 6dd410ff17951462e6323c93a310772bb651d57d",True,
f1e48f4d0d67e2351a9b5879ba707d0d400bc40d,Merge branch 'master' into patch-1,"ad9400ecfe75cfb704a7440f2a28055f50a550ca, f37daf25006a4b475b1bea90fecdd035146dbc3b",True,
28208392cd8a35e01761fb4f331a40d2e8a39ad4,revert lock change,5734f4fc4a1a078a39629bdae5ccac60960991e4,False,Pipfile.lock
67a9ed47aec4f9f8280e58e4e05e3a753f62ae15,"Merge pull request #4915 from sethmlarson/patch-1

Normalize percent-encoded bytes before comparison","f37daf25006a4b475b1bea90fecdd035146dbc3b, 28208392cd8a35e01761fb4f331a40d2e8a39ad4",True,
334be4d2722d36c135376ac56672ba514c04fb54,Merge branch 'master' into patch-2,"b49547f1352a86e19eb23305641e0c6abbb083e0, 67a9ed47aec4f9f8280e58e4e05e3a753f62ae15",True,
64bde6582d9b49e9345d9b8df16aaa26dc372d13,"Merge pull request #4940 from sloria/patch-2

Remove sudo: from .travis.yml","67a9ed47aec4f9f8280e58e4e05e3a753f62ae15, 334be4d2722d36c135376ac56672ba514c04fb54",True,
827bbe2a7e40078b2dfb3a29d5f7d6df9a336b62,"docs: correct error in 'merge_environment_settings' usage

Resolves #4959",64bde6582d9b49e9345d9b8df16aaa26dc372d13,False,docs/user/advanced.rst
c9309e4c59acfa757b34619205794e18f2009c43,"Merge pull request #4960 from andrewbonney/master

docs: correct error in 'merge_environment_settings' usage

Closes #4959","64bde6582d9b49e9345d9b8df16aaa26dc372d13, 827bbe2a7e40078b2dfb3a29d5f7d6df9a336b62",True,
9e27326d6843e7c26e9847776159eeb68a999675,add failing tests for bom,f507a3ef12ce6e100f68741f68d39bcaf8a70c7a,False,".gitignore, tests/test_testserver.py, tests/test_utils.py"
19cff44ec1b8eeec99459b504a681aa440f6344c,fix response with utf8 bom,9e27326d6843e7c26e9847776159eeb68a999675,False,requests/models.py
5add08fc848a6c96460c00453f2cc649cf3e056e,"Fix double image request

Use official framework for the ""custom"" ad design integration.",c9309e4c59acfa757b34619205794e18f2009c43,False,"docs/_static/custom.css, docs/_static/native.js, docs/_templates/hacks.html, docs/_templates/sidebarintro.html"
177f4dd2a497e3db0e9d62ed0958183f4e9609c9,"[fix] fix failing doctests in requests/*
[add] add --doctest-modules in pytest.ini file as addopts
[add] add myself to AUTHORS",c9309e4c59acfa757b34619205794e18f2009c43,False,"AUTHORS.rst, pytest.ini, requests/__init__.py, requests/api.py, requests/models.py, requests/sessions.py, requests/status_codes.py, requests/utils.py"
fd926e74c3879776bcba42ac6f204302417aa1e8,[change] change description in __init__ module. Now it is the same as master,177f4dd2a497e3db0e9d62ed0958183f4e9609c9,False,requests/__init__.py
2d120e32dbb511bcabee02277d31d26fa986f576,fix,69856f3052037e47113c59c5c22cc48d20a6f6b0,False,docs/index.rst
5d0635473446121afeea34d109504a44be14d4e0,fix,2d120e32dbb511bcabee02277d31d26fa986f576,False,docs/index.rst
e3c3c0a8fe4a0e89b7ca415afe23ae5aff5de48f,"Merge pull request #5062 from alexwlchan/patch-1

docs: Correct the spelling of ""maintenance""","d22d219d34c81a1f5e599a43b3beb9449c5cf15e, faafb5a043534353f0a71c0d290d884cbd02e998",True,
e73a6c52d205915c4d84e24ba01a5cd67e37d094,"Merge pull request #5034 from tomchristie/patch-1

Add `requests-async` link to ""non-blocking"" docs.","e3c3c0a8fe4a0e89b7ca415afe23ae5aff5de48f, 6f6d0164a9eb73539ab6e5f6124006a6ddf1bc2f",True,
a310b5ab34f905460486878fb97facf56690676c,"Possible fix for #4945?

Could the missing colon on line 612 be the reason for the missing reference in the docs as described in issue #4945?",e73a6c52d205915c4d84e24ba01a5cd67e37d094,False,requests/models.py
b4f76878fe60e8c6293916c3cb350512583f3acc,Merge branch 'master' into patch-1,"37011aaa3f571249951e79162ca58072ff5d7e41, e73a6c52d205915c4d84e24ba01a5cd67e37d094",True,
b18f7657740071d8db7e04adada717caf4728443,"Merge pull request #5054 from imikay/patch-1

Add import statement to README example","b5b8c038a7da3ed0463cb636ea13f0fde9319118, b4f76878fe60e8c6293916c3cb350512583f3acc",True,
d91fe00983f1c66b9a428fe1ad15bf6ea8238972,#4965 fix-draw: Accessing response.content twice removes forgets read error.,b18f7657740071d8db7e04adada717caf4728443,False,"AUTHORS.rst, requests/models.py"
bd100472443dcf4189630f6b1ed3ec0a61259dd8,#4965 fix: Accessing response.content twice removes forgets read error.,d91fe00983f1c66b9a428fe1ad15bf6ea8238972,False,"requests/models.py, tests/test_lowlevel.py"
a91905d78e1eb33af3614b24b0405ebf1f20e58d,adjust pytest pins to fix testing infra,b18f7657740071d8db7e04adada717caf4728443,False,"Pipfile, Pipfile.lock"
67a0e90b6b5f5a4bec5fdd744a0a662892e92830,[change] change doctest based on LuckyDenis suggestion,8b773a4fed7fa58be984d55511f8e9247cfa4202,False,requests/__init__.py
dc75b3ca0b4c95648eb07b92cb414394d99c13a0,"Support pytest 4

Fixes https://github.com/kennethreitz/requests/issues/5048

See https://docs.pytest.org/en/latest/deprecations.html#marks-in-pytest-mark-parametrize",6f81e78dfe0b7419bde97cae594febfffab8e431,False,"setup.py, tests/test_utils.py"
5f576ad22f5510f3f13dc866542b63664624b16a,Fix typos,0b6c110a5cd65685c42702b27e2872ad9c234ab8,False,"HISTORY.md, docs/user/advanced.rst"
f9ac75cab1365f059d827b0e6aca84a16c49bbab,Fix GitHub profile link,ebd3e36ad526a9a6af08ed2045b709ba0a2b5df4,False,AUTHORS.rst
e8c9acc8a2d2d31bc93cbaae94e720b82a7aeb72,Merge branch 'master' into urllibfix,"2da7fe08586aeaff614c017a9a834a22c937384a, 9a2e5df000691ad28613524ca7f80aa28a94a8d5",True,
589a82256759018a7e5e289302898dae32544949,"Merge pull request #5141 from minho42/Fix-typos

Fix typos","9a2e5df000691ad28613524ca7f80aa28a94a8d5, 5f576ad22f5510f3f13dc866542b63664624b16a",True,
989f7027427b33a762cfa677f69db0e1cba4085b,Merge branch 'master' into urllibfix,"e8c9acc8a2d2d31bc93cbaae94e720b82a7aeb72, 589a82256759018a7e5e289302898dae32544949",True,
7d57e8ec55a95fdd818fb089533fbab8cc207989,fix codecov logo in readme,a4c18cd733f97b5659a29589432d8a39e7a0de87,False,README.md
bf582192b828fba84c5a81d2524e185ab98ecb7d,"Merge pull request #5167 from aadibajpai/patch-1

[IMPROVEMENT] Update monthly download count","a4c18cd733f97b5659a29589432d8a39e7a0de87, 408e576d33659638ce5c010a48dc32aefc4d10f1",True,
9f55e4bc09b1c4ce186f8fe63d711fc74eec5c6f,"Merge pull request #5164 from dschaller/patch-1

fix codecov logo in readme","bf582192b828fba84c5a81d2524e185ab98ecb7d, 7d57e8ec55a95fdd818fb089533fbab8cc207989",True,
d79024f246d1037c4196da6027c2c2be08719c8d,"Merge pull request #5160 from OrangutanGaming/change-github

Updated references to previous requests/requests GitHub path","9f55e4bc09b1c4ce186f8fe63d711fc74eec5c6f, 9cdf29410778f31b88c48385c4a0fdf96fa10bd1",True,
9bc49b596032749a02666ff0ca58acafc467d888,Merge branch 'master' into patch-1,"45c2e679e0923cd8519db31b31d0573928c6d1f4, d79024f246d1037c4196da6027c2c2be08719c8d",True,
dd15e5284035b4a3e44bcdf8d6fdfe63ac77dcc7,"Merge pull request #5119 from alanyee/patch-1

Update sessions.py","d79024f246d1037c4196da6027c2c2be08719c8d, 9bc49b596032749a02666ff0ca58acafc467d888",True,
11ed88bcb2748f4ce7924e95ae47a9c0b87d6af4,"Merge pull request #5105 from alanyee/patch-1

Update sessions.py","0fe6653eabc3e0a4b8c48e374fb7ee83a3bf829b, 47cb8bae1afedb600007683048eff4572850a34e",True,
42c5a4f62268dd6e0499aac02a2ef481286e5798,"Merge pull request #5128 from lmvlmv/urllibfix

Use urllib for chunked requests","11ed88bcb2748f4ce7924e95ae47a9c0b87d6af4, 989f7027427b33a762cfa677f69db0e1cba4085b",True,
67a7b2e8336951d527e223429672354989384197,"Merge pull request #5087 from LuckyDenis/master

#4965 Fix","42c5a4f62268dd6e0499aac02a2ef481286e5798, e8ff4897fe6da5640744a3551f6b29a725cf5174",True,
